Route ID,Route Name,Network ID,Route Length (miles),Sequence,Link ID,Link Length (miles),Distance Along Route (miles),Street Name,Speed Limit (mph),From Cross Street,To Cross Street,From Distance Marker (miles),To Distance Marker (miles),Feed ID,Source Reference,Source ID
7418,1 - D460 (SB),S221R2,12.110785767140788,159,1315157448,0.016769245998236787,4.415884385056675,W CENTER ST (E),35.0,,,,,hereA0116,TMC,116+09524
7418,1 - D460 (SB),S221R2,12.110785767140788,160,1315157451,0.02515386899696548,4.432653631054912,W CENTER ST (E),35.0,,,,,hereA0116,TMC,116+09524
7418,1 - D460 (SB),S221R2,12.110785767140788,161,-1315157450,0.037213165538607366,4.457807500051877,W CENTER ST (E),35.0,,,,,hereA0116,TMC,116+09524
7418,1 - D460 (SB),S221R2,12.110785767140788,162,1217116671,0.08803855472137212,4.495020665590484,W CENTER ST (E),35.0,,N 500 W,,,hereA0116,TMC,116+09524
7418,1 - D460 (SB),S221R2,12.110785767140788,163,1316572803,0.040875043263246306,4.583059220311856,W CENTER ST (E),35.0,N 500 W,,,,hereA0116,TMC,116+09524
7418,1 - D460 (SB),S221R2,12.110785767140788,164,1316572804,0.046115433426133556,4.623934263575102,W CENTER ST (E),35.0,,,,,hereA0116,TMC,116+09524
7418,1 - D460 (SB),S221R2,12.110785767140788,165,1312918791,0.04925966752281627,4.670049697001236,W CENTER ST (E),35.0,,N 400 W,,,hereA0116,TMC,116+09524
7418,1 - D460 (SB),S221R2,12.110785767140788,166,1312922910,0.03563465310109052,4.719309364524052,W CENTER ST (E),40.0,N 400 W,,,,hereA0116,TMC,116+09524
7418,1 - D460 (SB),S221R2,12.110785767140788,167,1312922911,0.023057716713511263,4.754944017625142,W CENTER ST (E),40.0,,,,,hereA0116,TMC,116+09524
7418,1 - D460 (SB),S221R2,12.110785767140788,168,-1192234635,0.04192880293787887,4.778001734338654,W CENTER ST (E),40.0,,,,,hereA0116,TMC,116+09524
7418,1 - D460 (SB),S221R2,12.110785767140788,169,1192234634,0.03720677574221132,4.819930537276533,W CENTER ST (E),25.0,,,,,hereA0116,TMC,116+09524
7418,1 - D460 (SB),S221R2,12.110785767140788,170,1312917960,0.009956742804488612,4.857137313018744,W CENTER ST (E),25.0,,,,,hereA0116,TMC,116+09524
7418,1 - D460 (SB),S221R2,12.110785767140788,171,1312917961,0.014149055563290611,4.867094055823233,W CENTER ST (E),25.0,,,,,hereA0116,TMC,116+09524
7418,1 - D460 (SB),S221R2,12.110785767140788,172,1192234637,0.011004820994747864,4.881243111386524,W CENTER ST (E),25.0,,,,,hereA0116,TMC,116+09524
7418,1 - D460 (SB),S221R2,12.110785767140788,173,1312917969,0.005764430044195144,4.892247932381271,W CENTER ST (E),25.0,,,,,hereA0116,TMC,116+09524
7418,1 - D460 (SB),S221R2,12.110785767140788,174,-1312920113,0.02202045789111221,4.898012362425466,W CENTER ST (E),25.0,,,,,hereA0116,TMC,116+09524
7418,1 - D460 (SB),S221R2,12.110785767140788,175,1312920112,0.008384626779274094,4.920032820316578,W CENTER ST (E),25.0,,,,,hereA0116,TMC,116+09524
7418,1 - D460 (SB),S221R2,12.110785767140788,176,-1217116682,0.01416587505492641,4.928417447095852,W CENTER ST (E),40.0,,,,,hereA0116,TMC,116+09524
7418,1 - D460 (SB),S221R2,12.110785767140788,177,-1217116681,0.014689316563655956,4.942583322150779,W CENTER ST (E),40.0,,,,,hereA0116,TMC,116+09524
7418,1 - D460 (SB),S221R2,12.110785767140788,178,1192234437,0.04087506783739331,4.957272638714435,W CENTER ST (E),40.0,,,,,hereA0116,TMC,116+09524
7418,1 - D460 (SB),S221R2,12.110785767140788,179,1192234438,0.008908668631034965,4.998147706551828,W CENTER ST (E),40.0,,EXIT: 314,,,hereA0116,TMC,116+09524
7418,1 - D460 (SB),S221R2,12.110785767140788,180,124012826,0.04402820576965675,5.007056375182863,W CENTER ST (E),25.0,EXIT: 314,,,,hereA0116,TMC,116+09525
7418,1 - D460 (SB),S221R2,12.110785767140788,181,771615946,0.02253368785730159,5.051084580952519,W CENTER ST (E),25.0,,THE POINTE AT NORTHRIDGE APARTMENTS,,,hereA0116,TMC,116+09525
7418,1 - D460 (SB),S221R2,12.110785767140788,182,1217147674,0.01624521682698372,5.073618268809821,W CENTER ST (E),25.0,THE POINTE AT NORTHRIDGE APARTMENTS,,,,hereA0116,TMC,116+09525
7418,1 - D460 (SB),S221R2,12.110785767140788,183,-1217147673,0.04454909040328161,5.089863485636805,W CENTER ST (E),25.0,,,,,hereA0116,TMC,116+09525
7418,1 - D460 (SB),S221R2,12.110785767140788,184,1192199973,0.024105809236763,5.134412576040086,W CENTER ST (E),25.0,,,,,hereA0116,TMC,116+09525
7418,1 - D460 (SB),S221R2,12.110785767140788,185,1217147657,0.008384629300367244,5.1585183852768495,W CENTER ST (E),25.0,,,,,hereA0116,TMC,116+09525
7418,1 - D460 (SB),S221R2,12.110785767140788,186,-1217147656,0.03302356445874201,5.166903014577216,W CENTER ST (E),25.0,,,,,hereA0116,TMC,116+09525
7418,1 - D460 (SB),S221R2,12.110785767140788,187,1217147655,0.028822167549815564,5.199926579035958,W CENTER ST (E),25.0,,S MAIN ST,,,hereA0116,TMC,116+09525
7418,1 - D460 (SB),S221R2,12.110785767140788,188,-1315164184,0.040880901121289885,5.228748746585774,E CENTER ST (E),25.0,S MAIN ST,,,,hereA0116,TMC,116+09525
7418,1 - D460 (SB),S221R2,12.110785767140788,189,1315164183,0.01781734261779987,5.269629647707064,E CENTER ST (E),25.0,,,,,hereA0116,TMC,116+09525
7418,1 - D460 (SB),S221R2,12.110785767140788,190,-1217147676,0.025687206831694346,5.287446990324864,E CENTER ST (E),25.0,,US-89,,,hereA0116,TMC,116+09525
7418,1 - D460 (SB),S221R2,12.110785767140788,191,-1217339198,0.004428662016207023,5.313134197156558,US-89 (S),45.0,E CENTER ST,,,,hereA0116,TMC,116-17868
7418,1 - D460 (SB),S221R2,12.110785767140788,192,-1217339197,0.05140931197466618,5.3175628591727655,US-89 (S),45.0,,,,,hereA0116,TMC,116-17868
7418,1 - D460 (SB),S221R2,12.110785767140788,193,-1217337570,0.01938312155426546,5.368972171147432,US-89 (S),45.0,,,,,hereA0116,TMC,116-17868
7418,1 - D460 (SB),S221R2,12.110785767140788,194,-1312920384,0.010530998647602034,5.388355292701697,US-89 (SW),45.0,,,,,hereA0116,TMC,116-17868
7418,1 - D460 (SB),S221R2,12.110785767140788,195,-1312920496,0.05795311252530419,5.398886291349299,US-89 (S),45.0,,,,,hereA0116,TMC,116-17868
7418,1 - D460 (SB),S221R2,12.110785767140788,196,-1312920495,0.07226848636560222,5.4568394038746035,US-89 (S),45.0,,S MAIN ST,,,hereA0116,TMC,116-17868
7418,1 - D460 (SB),S221R2,12.110785767140788,197,-1315165070,0.012643335171633857,5.529107890240206,US-89 (S),45.0,S MAIN ST,,,,hereA0116,TMC,116-17868
7418,1 - D460 (SB),S221R2,12.110785767140788,198,-1316568821,0.024647801928321198,5.54175122541184,US-89 (S),45.0,,,,,hereA0116,TMC,116-17868
7418,1 - D460 (SB),S221R2,12.110785767140788,199,-1316568820,0.012005882720409722,5.566399027340161,US-89 (SW),45.0,,,,,hereA0116,TMC,116-17868
7418,1 - D460 (SB),S221R2,12.110785767140788,200,-1312918089,0.01559536259525676,5.578404910060571,US-89 (S),45.0,,,,,hereA0116,TMC,116-17868
7418,1 - D460 (SB),S221R2,12.110785767140788,201,-1217337417,0.021499764227494497,5.594000272655828,US-89 (S),45.0,,,,,hereA0116,TMC,116-17868
7418,1 - D460 (SB),S221R2,12.110785767140788,202,-1240102022,0.02085904364545257,5.615500036883322,US-89 (S),45.0,,,,,hereA0116,TMC,116-17868
7418,1 - D460 (SB),S221R2,12.110785767140788,203,-1240102021,0.012643370522046303,5.636359080528774,US-89 (S),45.0,,,,,hereA0116,TMC,116-17868
7418,1 - D460 (SB),S221R2,12.110785767140788,204,-1217339189,0.0014762322180198791,5.649002451050821,US-89 (S),45.0,,E EAGLE RIDGE DR,,,hereA0116,TMC,116-17868
7418,1 - D460 (SB),S221R2,12.110785767140788,205,-1217335106,0.02337884391611148,5.650478683268841,US-89 (SW),45.0,E EAGLE RIDGE DR,,,,hereA0116,TMC,116-17868
7418,1 - D460 (SB),S221R2,12.110785767140788,206,-1217337669,0.019587665938215548,5.6738575271849525,US-89 (SW),45.0,,,,,hereA0116,TMC,116-05748
7418,1 - D460 (SB),S221R2,12.110785767140788,207,-1217337668,0.02127627280787804,5.693445193123168,US-89 (SW),45.0,,,,,hereA0116,TMC,116-05748
7418,1 - D460 (SB),S221R2,12.110785767140788,208,-1217337444,0.018113453712827115,5.714721465931046,US-89 (SW),45.0,,,,,hereA0116,TMC,116-05748
7418,1 - D460 (SB),S221R2,12.110785767140788,209,-1217337443,0.025914445732507504,5.732834919643873,US-89 (SW),45.0,,BECK ST,,,hereA0116,TMC,116-05748
7418,1 - D460 (SB),S221R2,12.110785767140788,210,-929604038,0.06385254297406565,5.75874936537638,BECK ST (SW),45.0,US-89,E EAGLEGATE DR,,,hereA0116,TMC,116-05748
7418,1 - D460 (SB),S221R2,12.110785767140788,211,-1217342207,0.02948986318818558,5.822601908350445,BECK ST (SW),45.0,E EAGLEGATE DR,,,,hereA0116,TMC,116-05748
7418,1 - D460 (SB),S221R2,12.110785767140788,212,-1217342206,0.14247066734515154,5.852091771538631,BECK ST (SW),45.0,,,,,hereA0116,TMC,116-05748
7418,1 - D460 (SB),S221R2,12.110785767140788,213,-709469939,0.09630949146381265,5.994562438883783,BECK ST (SW),45.0,,,,,hereA0116,TMC,116-05748
7418,1 - D460 (SB),S221R2,12.110785767140788,214,-709469938,0.09395711583339468,6.090871930347595,BECK ST (S),45.0,,EXIT: 312,,,hereA0116,TMC,116-05748
7418,1 - D460 (SB),S221R2,12.110785767140788,215,-1218038105,0.06610153549947001,6.18482904618099,US-89 (S),55.0,BECK ST,,,,hereA0116,TMC,116-05748
7418,1 - D460 (SB),S221R2,12.110785767140788,216,-1310661714,0.07987129198323926,6.250930581680461,US-89 (S),55.0,,,,,hereA0116,TMC,116-05748
7418,1 - D460 (SB),S221R2,12.110785767140788,217,-1310661761,0.052236923100720256,6.3308018736637,US-89 (S),55.0,,,,,hereA0116,TMC,116-05748
7418,1 - D460 (SB),S221R2,12.110785767140788,218,-1310661760,0.3066006231708035,6.38303879676442,US-89 (S),55.0,,,,,hereA0116,TMC,116-05748
7418,1 - D460 (SB),S221R2,12.110785767140788,219,-822725108,0.048373556761260574,6.689639419935223,US-89 (S),55.0,,,,,hereA0116,TMC,116-05748
7418,1 - D460 (SB),S221R2,12.110785767140788,220,-822725107,0.047658607021069166,6.738012976696484,US-89 (S),55.0,,,,,hereA0116,TMC,116-05748
7418,1 - D460 (SB),S221R2,12.110785767140788,221,-32092895,0.0269572968577325,6.785671583717553,US-89 (S),55.0,,,,,hereA0116,TMC,116-05748
7418,1 - D460 (SB),S221R2,12.110785767140788,222,-881129327,0.3240747393785162,6.812628880575286,US-89 (S),55.0,,,,,hereA0116,TMC,116-11505
7418,1 - D460 (SB),S221R2,12.110785767140788,223,-883406539,0.11602493735958036,7.136703619953802,US-89 (S),55.0,,,,,hereA0116,TMC,116-11505
7418,1 - D460 (SB),S221R2,12.110785767140788,224,-737442918,0.15962480815849545,7.252728557313382,US-89 (S),50.0,,N BECK ST,,,hereA0116,TMC,116-11505
7418,1 - D460 (SB),S221R2,12.110785767140788,225,-1212258993,0.022180462181006503,7.412353365471878,N BECK ST (S),50.0,US-89,,,,hereA0116,TMC,116-11505
7418,1 - D460 (SB),S221R2,12.110785767140788,226,-1212258992,0.04296748823195595,7.434533827652885,N BECK ST (S),50.0,,,,,hereA0116,TMC,116-11505
7418,1 - D460 (SB),S221R2,12.110785767140788,227,-1212284265,0.09495392470296803,7.477501315884841,N BECK ST (S),50.0,,,383.094,382.999,hereA0116,TMC,116-11505
7418,1 - D460 (SB),S221R2,12.110785767140788,228,-1212284264,0.07685224024936767,7.572455240587809,N BECK ST (S),50.0,,,382.999,382.922,hereA0116,TMC,116-11505
7418,1 - D460 (SB),S221R2,12.110785767140788,229,-972107502,0.15513033537107396,7.649307480837177,N BECK ST (S),50.0,,,382.922,382.767,hereA0116,TMC,116-11505
7418,1 - D460 (SB),S221R2,12.110785767140788,230,-972107501,0.041390842504650305,7.80443781620825,N BECK ST (S),50.0,,,382.767,382.726,hereA0116,TMC,116-11505
7418,1 - D460 (SB),S221R2,12.110785767140788,231,-972107500,0.026715141117128062,7.8458286587129,N BECK ST (S),50.0,,,382.726,382.699,hereA0116,TMC,116-11505
7418,1 - D460 (SB),S221R2,12.110785767140788,232,-972107499,0.022152347690614266,7.872543799830028,N BECK ST (S),50.0,,N CHICAGO ST,382.699,382.677,hereA0116,TMC,116-11505
7418,1 - D460 (SB),S221R2,12.110785767140788,233,-971903176,0.03886485730671852,7.8946961475206425,N BECK ST (SE),50.0,N CHICAGO ST,,382.677,382.638,hereA0116,TMC,116-05747
7418,1 - D460 (SB),S221R2,12.110785767140788,234,-971903178,0.02596543747019857,7.933561004827361,N BECK ST (SE),50.0,,,382.638,382.635,hereA0116,TMC,116-05747
7418,1 - D460 (SB),S221R2,12.110785767140788,235,-972107233,0.024824791622295506,7.95952644229756,N BECK ST (SE),50.0,,,382.635,382.61,hereA0116,TMC,116-05747
7418,1 - D460 (SB),S221R2,12.110785767140788,236,-1277085478,0.025260483042583146,7.984351233919855,N BECK ST (SE),50.0,,,382.61,382.585,hereA0116,TMC,116-05747
7418,1 - D460 (SB),S221R2,12.110785767140788,237,-1277085477,0.013663346372046034,8.00961171696244,N BECK ST (SE),50.0,,,382.585,382.571,hereA0116,TMC,116-05747
7418,1 - D460 (SB),S221R2,12.110785767140788,238,-972107235,0.022843856510434635,8.023275063334486,N BECK ST (SE),50.0,,,382.571,382.548,hereA0116,TMC,116-05747
7418,1 - D460 (SB),S221R2,12.110785767140788,239,-972107373,0.02162040492522651,8.04611891984492,N BECK ST (SE),50.0,,W 1700 N,382.548,382.527,hereA0116,TMC,116-05747
7418,1 - D460 (SB),S221R2,12.110785767140788,240,-972107372,0.035000551282951126,8.067739324770146,N BECK ST (SE),50.0,W 1700 N,,382.527,382.492,hereA0116,TMC,116-05747
7418,1 - D460 (SB),S221R2,12.110785767140788,241,-1212250596,0.024216120008030372,8.102739876053098,N BECK ST (SE),50.0,,,382.492,382.467,hereA0116,TMC,116-05747
7418,1 - D460 (SB),S221R2,12.110785767140788,242,-1212250595,0.021486592543939597,8.12695599606113,N BECK ST (SE),50.0,,,382.467,382.446,hereA0116,TMC,116-05747
7418,1 - D460 (SB),S221R2,12.110785767140788,243,-1212250604,0.039291649976005504,8.14844258860507,N BECK ST (SE),50.0,,,382.446,382.407,hereA0116,TMC,116-05747
7418,1 - D460 (SB),S221R2,12.110785767140788,244,-1212250603,0.03843704105284242,8.187734238581076,N BECK ST (SE),50.0,,,382.407,382.368,hereA0116,TMC,116-05747
7418,1 - D460 (SB),S221R2,12.110785767140788,245,-1212250583,0.04814360910818442,8.226171279633919,N BECK ST (SE),50.0,,W 1600 N,382.368,382.32,hereA0116,TMC,116-05747
7418,1 - D460 (SB),S221R2,12.110785767140788,246,-1212250578,0.059194728699382894,8.274314888742103,N BECK ST (SE),50.0,W 1600 N,,382.32,382.261,hereA0116,TMC,116-05747
7418,1 - D460 (SB),S221R2,12.110785767140788,247,-1212250577,0.13633148430155484,8.333509617441486,N BECK ST (SE),50.0,,,382.261,382.125,hereA0116,TMC,116-05747
7418,1 - D460 (SB),S221R2,12.110785767140788,248,-1212250567,0.06694370302274831,8.469841101743041,N BECK ST (SE),50.0,,W EVERETT AVE,382.125,382.058,hereA0116,TMC,116-05747
7418,1 - D460 (SB),S221R2,12.110785767140788,249,-734455159,0.03304083019328165,8.536784804765789,N BECK ST (SE),50.0,W EVERETT AVE,,382.058,382.025,hereA0116,TMC,116-05747
7418,1 - D460 (SB),S221R2,12.110785767140788,250,-736433987,0.07161340301828321,8.56982563495907,N BECK ST (SE),45.0,,,382.025,381.953,hereA0116,TMC,116-05747
7418,1 - D460 (SB),S221R2,12.110785767140788,251,-1212223701,0.08339252959418135,8.641439037977353,N BECK ST (SE),45.0,,,381.953,381.87,hereA0116,TMC,116-05747
7418,1 - D460 (SB),S221R2,12.110785767140788,252,-1212371662,0.02162103633841771,8.724831567571535,N BECK ST (SE),45.0,,,381.87,381.848,hereA0116,TMC,116-05747
7418,1 - D460 (SB),S221R2,12.110785767140788,253,-1212371661,0.014366842003822312,8.746452603909953,N BECK ST (SE),45.0,,,381.848,381.834,hereA0116,TMC,116-05747
7418,1 - D460 (SB),S221R2,12.110785767140788,254,-1212223904,0.041015510864480825,8.760819445913775,N BECK ST (SE),45.0,,,381.834,381.793,hereA0116,TMC,116-05747
7418,1 - D460 (SB),S221R2,12.110785767140788,255,-1212223693,0.03879971384000524,8.801834956778256,N BECK ST (SE),45.0,,,381.793,381.754,hereA0116,TMC,116-05747
7418,1 - D460 (SB),S221R2,12.110785767140788,256,-971896842,0.023207243143449865,8.840634670618261,N BECK ST (SE),45.0,,,381.754,381.731,hereA0116,TMC,116-05747
7418,1 - D460 (SB),S221R2,12.110785767140788,257,-783932539,0.07908873521449454,8.86384191376171,N BECK ST (SE),45.0,,,381.731,381.651,hereA0116,TMC,116-05747
7418,1 - D460 (SB),S221R2,12.110785767140788,258,-1212371710,0.022484168510295038,8.942930648976205,N BECK ST (SE),45.0,,,381.651,381.629,hereA0116,TMC,116-05747
7418,1 - D460 (SB),S221R2,12.110785767140788,259,-1212371709,0.04255913547087472,8.9654148174865,N BECK ST (SE),45.0,,,381.629,381.586,hereA0116,TMC,116-05747
7418,1 - D460 (SB),S221R2,12.110785767140788,260,-971896840,0.023838838742495094,9.007973952957375,N BECK ST (SE),45.0,,N VICTORY RD,381.586,381.563,hereA0116,TMC,116-05747
7418,1 - D460 (SB),S221R2,12.110785767140788,261,-971895758,0.04443411917619457,9.03181279169987,N VICTORY RD (SE),40.0,N BECK ST,,,,hereA0116,TMC,116-50022
7418,1 - D460 (SB),S221R2,12.110785767140788,262,-971895757,0.0280169487673147,9.076246910876065,N VICTORY RD (SE),40.0,,,,,hereA0116,TMC,116-50021
7418,1 - D460 (SB),S221R2,12.110785767140788,263,-1206653236,0.008476125589125416,9.10426385964338,N VICTORY RD (SE),40.0,,,,,hereA0116,TMC,116-50021
7418,1 - D460 (SB),S221R2,12.110785767140788,264,-1280732648,0.014367109486650365,9.112739985232505,N VICTORY RD (SE),40.0,,,,,hereA0116,TMC,116-50021
7418,1 - D460 (SB),S221R2,12.110785767140788,265,-1280732647,0.03060761272512779,9.127107094719156,N VICTORY RD (SE),40.0,,,,,hereA0116,TMC,116-50021
7418,1 - D460 (SB),S221R2,12.110785767140788,266,-1212367126,0.0339046662346708,9.157714707444283,N VICTORY RD (SE),40.0,,,,,hereA0116,TMC,116-50021
7418,1 - D460 (SB),S221R2,12.110785767140788,267,-1280721536,0.030844114395592766,9.191619373678954,N VICTORY RD (SE),40.0,,,,,hereA0116,TMC,116-50021
7418,1 - D460 (SB),S221R2,12.110785767140788,268,-1280721535,0.0274206464437862,9.222463488074547,N VICTORY RD (SE),40.0,,,,,hereA0116,TMC,116-50021
7418,1 - D460 (SB),S221R2,12.110785767140788,269,-1212784341,0.10147980123073591,9.249884134518334,N VICTORY RD (SE),40.0,,,,,hereA0116,TMC,116-50021
7418,1 - D460 (SB),S221R2,12.110785767140788,270,-1280722307,0.014124080976039597,9.35136393574907,N VICTORY RD (SE),50.0,,,,,hereA0116,TMC,116-50021
7418,1 - D460 (SB),S221R2,12.110785767140788,271,-1280722306,0.7301462762799893,9.36548801672511,N VICTORY RD (SE),50.0,,,,,hereA0116,TMC,116-50021
7418,1 - D460 (SB),S221R2,12.110785767140788,272,-1280721544,0.019328200916150704,10.095634293005098,N VICTORY RD (SE),50.0,,,,,hereA0116,TMC,116-50021
7418,1 - D460 (SB),S221R2,12.110785767140788,273,-1057345842,0.05050857617883041,10.114962493921249,N VICTORY RD (SE),30.0,,,,,hereA0116,TMC,116-50021
7418,1 - D460 (SB),S221R2,12.110785767140788,274,-1212201430,0.023652620797662678,10.165471070100079,N VICTORY RD (SE),30.0,,,,,hereA0116,TMC,116-50021
7418,1 - D460 (SB),S221R2,12.110785767140788,275,-1212201429,0.014788876648262828,10.189123690897741,N VICTORY RD (SE),30.0,,,,,hereA0116,TMC,116-50021
7418,1 - D460 (SB),S221R2,12.110785767140788,276,-1022155486,0.012646847545999111,10.203912567546004,N VICTORY RD (S),30.0,,E ZANE AVE,,,hereA0116,TMC,116-50021
7418,1 - D460 (SB),S221R2,12.110785767140788,277,-1212201315,0.013861744774100498,10.216559415092004,N COLUMBUS ST (S),30.0,E ZANE AVE,,,,hereA0116,TMC,116-50021
7418,1 - D460 (SB),S221R2,12.110785767140788,278,-1212201314,0.023485234022338323,10.230421159866104,N COLUMBUS ST (S),30.0,,E 500 N,,,hereA0116,TMC,116-50021
7418,1 - D460 (SB),S221R2,12.110785767140788,279,-1212201424,0.02892705010725209,10.253906393888442,N COLUMBUS ST (S),30.0,E 500 N,,,,hereA0116,TMC,116-50021
7418,1 - D460 (SB),S221R2,12.110785767140788,280,-1212201423,0.017909641482292047,10.282833443995695,N COLUMBUS ST (S),30.0,,,,,hereA0116,TMC,116-50021
7418,1 - D460 (SB),S221R2,12.110785767140788,281,-1212201403,0.049171874075539766,10.300743085477988,N COLUMBUS ST (S),30.0,,N WEST CAPITOL ST,,,hereA0116,TMC,116-50021
7418,1 - D460 (SB),S221R2,12.110785767140788,282,-821240336,0.006920212156778432,10.349914959553528,N COLUMBUS ST (S),30.0,N WEST CAPITOL ST,,,,hereA0116,TMC,116-50021
7418,1 - D460 (SB),S221R2,12.110785767140788,283,-821240335,0.007608437180138994,10.356835171710307,N COLUMBUS ST (S),30.0,,W 400 N,,,hereA0116,TMC,116-50021
7418,1 - D460 (SB),S221R2,12.110785767140788,284,-781871260,0.06882661911533546,10.364443608890445,N COLUMBUS ST (S),30.0,W 400 N,N WALL ST,,,hereA0116,TMC,116-50021
7418,1 - D460 (SB),S221R2,12.110785767140788,285,-1280731767,0.0020700908083760064,10.43327022800578,N COLUMBUS ST (S),30.0,N WALL ST,,,,hereA0116,TMC,116-50021
7418,1 - D460 (SB),S221R2,12.110785767140788,286,-1280731766,0.004173278479996863,10.435340318814156,N COLUMBUS ST (S),30.0,,W APRICOT AVE,,,hereA0116,TMC,116-50021
7418,1 - D460 (SB),S221R2,12.110785767140788,287,-1280731824,0.011347733389307384,10.439513597294152,N COLUMBUS ST (S),30.0,W APRICOT AVE,,,,hereA0116,TMC,116-50021
7418,1 - D460 (SB),S221R2,12.110785767140788,288,-1280731823,0.01935706002136783,10.450861330683459,N COLUMBUS ST (S),30.0,,,,,hereA0116,TMC,116-50021
7418,1 - D460 (SB),S221R2,12.110785767140788,289,-1234765835,0.026057986505038388,10.470218390704828,N COLUMBUS ST (S),30.0,,,,,hereA0116,TMC,116-50021
7418,1 - D460 (SB),S221R2,12.110785767140788,290,-1212201435,0.041955116469899446,10.496276377209867,N COLUMBUS ST (S),30.0,,E 300 N,,,hereA0116,TMC,116-50021
7418,1 - D460 (SB),S221R2,12.110785767140788,291,-1022139815,0.015879358404577656,10.538231493679767,N MAIN ST (S),30.0,E 300 N,,,,hereA0116,DLR,-1022139815
7418,1 - D460 (SB),S221R2,12.110785767140788,292,-1022139814,0.06832102649880625,10.554110852084344,N MAIN ST (S),30.0,,E HILLSIDE AVE,,,hereA0116,DLR,-1022139814
7418,1 - D460 (SB),S221R2,12.110785767140788,293,-32094484,0.03588155576163497,10.62243187858315,N MAIN ST (S),30.0,E HILLSIDE AVE,N CENTER ST,,,hereA0116,DLR,-32094484
7418,1 - D460 (SB),S221R2,12.110785767140788,294,-32094578,0.03933170162718113,10.658313434344786,N MAIN ST (S),30.0,N CENTER ST,W 200 N,,,hereA0116,DLR,-32094578
7418,1 - D460 (SB),S221R2,12.110785767140788,295,-1212227965,0.027606176313149145,10.697645135971968,N MAIN ST (S),30.0,W 200 N,,,,hereA0116,DLR,-1212227965
7418,1 - D460 (SB),S221R2,12.110785767140788,296,-1233488901,0.024846609273930603,10.725251312285117,N MAIN ST (S),30.0,,,,,hereA0116,DLR,-1233488901
7418,1 - D460 (SB),S221R2,12.110785767140788,297,-1233488900,0.013800594315039856,10.750097921559048,N MAIN ST (S),30.0,,,,,hereA0116,DLR,-1233488900
7418,1 - D460 (SB),S221R2,12.110785767140788,298,-1292771909,0.016560712544683154,10.763898515874088,N MAIN ST (S),30.0,,,,,hereA0116,DLR,-1292771909
7418,1 - D460 (SB),S221R2,12.110785767140788,299,-1292771908,0.02553648592803577,10.78045922841877,N MAIN ST (S),30.0,,,,,hereA0116,DLR,-1292771908
7418,1 - D460 (SB),S221R2,12.110785767140788,300,-1212227970,0.03519541935199427,10.805995714346807,N MAIN ST (S),30.0,,E NORTH TEMPLE,,,hereA0116,DLR,-1212227970
7418,1 - D460 (SB),S221R2,12.110785767140788,301,829258978,0.012590224857120651,10.841191133698802,E NORTH TEMPLE (E),30.0,W NORTH TEMPLE,,,,hereA0116,TMC,116+50062
7418,1 - D460 (SB),S221R2,12.110785767140788,302,972976707,0.015213188368304187,10.853781358555922,E NORTH TEMPLE (E),30.0,,,,,hereA0116,TMC,116+50062
7418,1 - D460 (SB),S221R2,12.110785767140788,303,972976708,0.012065632154585615,10.868994546924226,E NORTH TEMPLE (E),30.0,,,,,hereA0116,TMC,116+50062
7418,1 - D460 (SB),S221R2,12.110785767140788,304,972976706,0.016262373773373674,10.881060179078812,E NORTH TEMPLE (E),30.0,,,,,hereA0116,TMC,116+50062
7418,1 - D460 (SB),S221R2,12.110785767140788,305,-972976705,0.02623871190438267,10.897322552852186,E NORTH TEMPLE (E),30.0,,,,,hereA0116,TMC,116+50062
7418,1 - D460 (SB),S221R2,12.110785767140788,306,972976704,0.015213190649842792,10.923561264756568,E NORTH TEMPLE (E),30.0,,,,,hereA0116,TMC,116+50062
7418,1 - D460 (SB),S221R2,12.110785767140788,307,1280731760,0.0482625358530108,10.938774455406412,E NORTH TEMPLE (E),30.0,,,,,hereA0116,TMC,116+50062
7418,1 - D460 (SB),S221R2,12.110785767140788,308,1280731761,0.002098371123988644,10.987036991259423,E NORTH TEMPLE (E),30.0,,E 2ND AVE,,,hereA0116,TMC,116+50062
7418,1 - D460 (SB),S221R2,12.110785767140788,309,-32094758,0.03657156543063631,10.989135362383411,N STATE ST (S),30.0,E 2ND AVE,,,,hereA0116,TMC,116-09490
7418,1 - D460 (SB),S221R2,12.110785767140788,310,-972976650,0.024151031926817938,11.025706927814047,N STATE ST (S),30.0,,,,,hereA0116,TMC,116-09490
7418,1 - D460 (SB),S221R2,12.110785767140788,311,-972976649,0.006900294566264733,11.049857959740866,N STATE ST (S),30.0,,E 1ST AVE,,,hereA0116,TMC,116-09490
7418,1 - D460 (SB),S221R2,12.110785767140788,312,-972977044,0.01587067704745713,11.05675825430713,N STATE ST (S),30.0,E 1ST AVE,,,,hereA0116,TMC,116-09490
7418,1 - D460 (SB),S221R2,12.110785767140788,313,-972977043,0.013110558821650633,11.072628931354588,N STATE ST (S),30.0,,,,,hereA0116,TMC,116-09490
7418,1 - D460 (SB),S221R2,12.110785767140788,314,-1063922926,0.02622111634357504,11.08573949017624,N STATE ST (S),30.0,,,,,hereA0116,TMC,116-09490
7418,1 - D460 (SB),S221R2,12.110785767140788,315,-1063922925,0.027601173227612717,11.111960606519814,N STATE ST (S),30.0,,S STATE ST,,,hereA0116,TMC,116-09490
